BRANCH_ID,BRANCH_NAME,CREATION_DATE,CREDIT_LIMIT,ACTIVATED,STATUS,STATUS_NAME,DELINQUENCY,LAST_STATEMENT_DATE,NAME,JOINING_FEE,ANNUAL_FEE,LEDGER_BALANCE,AVAILABLE_LIMIT,LAST_PAYMENT_AMOUNT,LAST_PAYMENT_DATE,TOTAL_HOLD,GENDER,DOB,ORGANIZATION,CUSTOMER_TYPE,RIM_NO,CLOSURE_DATE,OVERDUEAMOUNT,NO_OF_CYCLES,FIRST_REPLACED_CARD,SECOND_REPLACED_CARD,THIRD_REPLACED_CARD,Card account status 
3,Alexandria,2021-07-20,5000,A,NORM,Normal,0,2026-02-18,Titanium Credit Card,0,500,2515.8,2198.38,1006.0,2026-02-12,1314.79,F,1974-07-10,Banque Misr,Primary,100740,,0.0,56,,,,NORM
3,Alexandria,2023-01-15,200000,A,SUSP,Profit Suspended,120,2026-02-19,World Elite Card,100,1000,65858.06,133828.27,2979.72,2026-02-18,175.18,F,1988-06-14,CIB,Primary,100741,,28634.18,38,,,,SUSP
10,Suez,2022-02-25,50000,A,NORM,Normal,0,2026-02-14,Titanium Credit Card,0,500,4845.69,45061.5,13485.64,2026-02-23,821.51,F,1960-08-23,Vodafone Egypt,Primary,100742,,0.0,48,,,,NORM
9,Ismailia,2023-11-13,50000,A,FRAD,Fraud,0,2026-02-28,Titanium Credit Card,100,1000,4773.76,44981.26,11691.23,2026-02-10,257.71,M,1979-02-07,CIB,Primary,100743,,0.0,27,VISA-OLD,,,FRAD
9,Ismailia,2023-11-13,50000,A,NORM,Normal,0,2026-02-27,World Elite Card,100,1000,28.9,49769.99,11050.18,2026-01-30,982.13,M,1979-02-07,CIB,Primary,100743,,0.0,27,VISA-OLD,,,NORM
9,Ismailia,2023-11-13,50000,A,NORM,Normal,0,2026-02-21,Platinum Credit Card,100,1000,2932.82,46765.61,5243.58,2026-02-12,1800.36,M,1979-02-07,CIB,Primary,100743,,0.0,27,VISA-OLD,,,NORM
7,Luxor,2021-03-06,200000,A,30DD,30 Days Delinquent,30,2026-02-18,World Elite Card,0,500,155026.31,44825.95,37088.08,2026-02-15,41.86,M,1988-06-11,CIB,Primary,100744,,99910.07,60,MC-OLD,VISA-OLD2,,30DD
7,Luxor,2021-03-06,200000,I,CLSB,Closed by Bank,0,2026-02-16,Travel Rewards Card,0,500,79347.12,120301.23,57448.7,2026-02-17,1603.55,M,1988-06-11,CIB,Primary,100744,2026-02-23,0.0,60,MC-OLD,VISA-OLD2,,CLSB
7,Luxor,2021-03-06,200000,A,NORM,Normal,0,2026-02-28,Titanium Credit Card,0,500,169748.84,29999.26,18726.68,2026-02-22,1734.69,M,1988-06-11,CIB,Primary,100744,,0.0,60,MC-OLD,VISA-OLD2,,NORM
7,Luxor,2021-03-06,200000,A,NEW,New,0,2026-02-18,Cashback Card,0,500,80618.32,118933.26,7410.16,2026-02-05,80.3,M,1988-06-11,CIB,Primary,100744,,0.0,60,MC-OLD,VISA-OLD2,,NEW
1,Cairo Main,2021-04-02,75000,A,NORM,Normal,0,2026-02-25,Titanium Credit Card,500,0,39382.91,35540.52,2446.54,2026-01-31,1099.52,M,1989-12-13,El Sewedy Electric,Secondary,100745,,0.0,59,,,,NORM
8,Zagazig,2022-06-10,5000,A,NORM,Normal,0,2026-02-15,Cashback Card,200,300,1280.55,3251.52,165.35,2026-02-02,1996.69,F,1978-07-10,IBM Egypt,Secondary,100746,,0.0,45,VISA-OLD,,,NORM
8,Zagazig,2022-06-10,5000,A,NORM,Normal,0,2026-02-27,Platinum Credit Card,200,300,3880.46,1097.68,914.38,2026-02-21,886.94,F,1978-07-10,IBM Egypt,Secondary,100746,,0.0,45,VISA-OLD,,,NORM
1,Cairo Main,2018-05-14,5000,A,NORM,Normal,0,2026-02-18,Gold Credit Card,200,300,-43.31,4749.81,597.22,2026-02-15,86.47,M,1978-08-06,Vodafone Egypt,Secondary,100747,,0.0,94,VISA-OLD,,,NORM
9,Ismailia,2020-02-29,200000,A,NORM,Normal,0,2026-02-19,Platinum Credit Card,100,500,64358.3,135189.54,30611.55,2026-02-17,837.04,F,1977-07-22,Microsoft Egypt,Primary,100748,,0.0,73,VISA-OLD,,,NORM
9,Ismailia,2020-02-29,200000,A,NORM,Normal,0,2026-02-16,Travel Rewards Card,100,500,75274.72,124559.4,27414.17,2026-02-24,277.69,F,1977-07-22,Microsoft Egypt,Primary,100748,,0.0,73,VISA-OLD,,,NORM
2,Giza,2019-06-02,150000,A,NORM,Normal,0,2026-02-28,Platinum Credit Card,100,300,23107.8,126577.67,6478.8,2026-02-13,1448.05,M,1991-11-07,CIB,Primary,100749,,0.0,82,,,,NORM
2,Giza,2019-06-02,150000,A,NORM,Normal,0,2026-02-16,Titanium Credit Card,100,300,-13786.68,135733.24,24743.66,2026-01-31,83.34,M,1991-11-07,CIB,Primary,100749,,0.0,82,,,,NORM
1,Cairo Main,2024-08-27,15000,A,NEW,New,0,2026-02-27,Cashback Card,500,0,3527.51,10994.02,4371.62,2026-02-04,166.46,M,1988-03-17,Vodafone Egypt,Secondary,100750,,0.0,18,,,,NEW
1,Cairo Main,2024-08-27,15000,A,NORM,Normal,0,2026-02-23,Classic Credit Card,500,0,11877.93,2895.25,3645.87,2026-02-06,1943.68,M,1988-03-17,Vodafone Egypt,Secondary,100750,,0.0,18,,,,NORM
4,Mansoura,2020-06-27,30000,A,NORM,Normal,0,2026-02-22,Classic Credit Card,500,300,22065.84,7646.99,150.28,2026-02-21,1730.08,M,1989-04-08,El Sewedy Electric,Primary,100751,,0.0,69,,,,NORM
10,Suez,2019-02-28,10000,A,NORM,Normal,0,2026-02-27,Classic Credit Card,200,150,1959.7,7748.92,2612.62,2026-02-18,837.21,M,1998-11-20,Freelancer,Primary,100752,,0.0,85,,,,NORM
10,Suez,2019-02-28,10000,A,NORM,Normal,0,2026-02-23,Cashback Card,200,150,-411.32,9367.5,435.84,2026-02-19,216.55,M,1998-11-20,Freelancer,Primary,100752,,0.0,85,,,,NORM
10,Suez,2019-02-28,10000,A,NORM,Normal,0,2026-02-21,Titanium Credit Card,200,150,-663.29,9201.01,1236.79,2026-02-16,1056.64,M,1998-11-20,Freelancer,Primary,100752,,0.0,85,,,,NORM
7,Luxor,2023-07-05,5000,A,NORM,Normal,0,2026-03-01,Cashback Card,0,150,4376.48,458.06,214.03,2026-02-25,69.04,F,1964-07-07,Amazon Egypt,Primary,100753,,0.0,32,,,,NORM
3,Alexandria,2021-05-08,5000,A,NORM,Normal,0,2026-02-20,Cashback Card,0,0,3567.78,979.26,816.56,2026-02-18,65.55,F,1968-01-24,Orascom,Secondary,100754,,0.0,58,VISA-OLD,VISA-OLD2,,NORM
3,Alexandria,2021-05-08,5000,A,NORM,Normal,0,2026-02-17,World Elite Card,0,0,-238.01,4651.31,1162.03,2026-02-19,1446.81,F,1968-01-24,Orascom,Secondary,100754,,0.0,58,VISA-OLD,VISA-OLD2,,NORM
10,Suez,2018-01-21,15000,A,NORM,Normal,0,2026-02-19,Classic Credit Card,0,1000,5062.2,9555.82,2168.97,2026-02-28,1544.49,M,1984-07-06,Government,Primary,100755,,0.0,98,,,,NORM
10,Suez,2018-01-21,15000,A,30DD,30 Days Delinquent,30,2026-02-20,Cashback Card,0,1000,1547.75,13101.97,537.83,2026-02-10,1542.14,M,1984-07-06,Government,Primary,100755,,949.95,98,,,,30DD
6,Assiut,2020-06-07,5000,A,NORM,Normal,0,2026-02-25,Classic Credit Card,100,300,1866.9,2908.61,143.84,2026-02-08,924.84,F,1965-02-23,Edita Food Industries,Primary,100756,,0.0,69,,,,NORM
9,Ismailia,2021-04-20,100000,I,CLSB,Closed by Bank,0,2026-02-24,Business Credit Card,100,300,68402.55,31377.03,21112.91,2026-02-25,1747.65,M,1989-03-30,Self Employed,Primary,100757,2026-02-08,0.0,59,,,,CLSB
2,Giza,2024-08-03,30000,A,NORM,Normal,0,2026-02-23,Cashback Card,500,500,25303.46,4279.2,8283.83,2026-02-21,1255.17,F,1986-03-07,Orascom,Primary,100758,,0.0,19,,,,NORM
2,Giza,2024-08-03,30000,A,NEW,New,0,2026-02-18,Titanium Credit Card,500,500,11827.07,17948.39,3426.14,2026-02-02,216.88,F,1986-03-07,Orascom,Primary,100758,,0.0,19,,,,NEW
10,Suez,2024-10-23,75000,A,NORM,Normal,0,2026-02-26,Titanium Credit Card,200,0,27500.42,47481.17,11105.57,2026-02-09,1478.99,F,1964-10-28,Amazon Egypt,Primary,100759,,0.0,16,,VISA-OLD2,,NORM
5,Tanta,2022-08-06,30000,I,CNCD,Cancelled,0,2026-02-27,Cashback Card,200,500,21388.27,8492.24,8829.29,2026-02-04,1371.26,M,1986-04-29,Military,Primary,100760,,0.0,43,,,,CNCD
5,Tanta,2022-08-06,30000,A,60DA,60 Days Delinquent,60,2026-02-23,World Elite Card,200,500,25113.12,4592.05,2226.14,2026-02-09,1300.92,M,1986-04-29,Military,Primary,100760,,14052.91,43,,,,60DA
3,Alexandria,2020-10-01,10000,A,NORM,Normal,0,2026-02-14,Gold Credit Card,200,0,1224.76,8330.56,83.79,2026-02-19,1204.32,M,1976-01-18,El Sewedy Electric,Primary,100761,,0.0,65,,,,NORM
3,Alexandria,2020-10-01,10000,A,WROF,Write Off,180,2026-02-20,Cashback Card,200,0,6588.17,3390.25,2978.3,2026-02-06,709.89,M,1976-01-18,El Sewedy Electric,Primary,100761,2026-01-01,2427.12,65,,,,WROF
4,Mansoura,2024-05-13,50000,A,NORM,Normal,0,2026-02-18,Titanium Credit Card,200,1000,33852.67,15861.86,7006.27,2026-01-30,1327.89,M,1980-11-15,Elsewedy Capital,Primary,100762,,0.0,21,,VISA-OLD2,,NORM
5,Tanta,2024-10-25,10000,I,CLSB,Closed by Bank,0,2026-02-21,Gold Credit Card,200,300,9399.93,167.57,539.78,2026-02-28,24.7,M,1992-02-17,Cairo University,Primary,100763,2026-02-04,0.0,16,VISA-OLD,,,CLSB
5,Tanta,2024-10-25,10000,A,NORM,Normal,0,2026-02-24,Cashback Card,200,300,5804.34,3982.97,1350.5,2026-02-08,1161.93,M,1992-02-17,Cairo University,Primary,100763,,0.0,16,VISA-OLD,,,NORM
5,Tanta,2024-10-25,10000,A,WROF,Write Off,180,2026-02-17,World Elite Card,200,300,3312.03,6307.93,2218.85,2026-02-02,1918.91,M,1992-02-17,Cairo University,Primary,100763,2026-01-10,5880.06,16,VISA-OLD,,,WROF
1,Cairo Main,2022-09-22,10000,A,NORM,Normal,0,2026-02-26,Cashback Card,200,1000,3579.16,5990.47,79.17,2026-02-28,1212.73,F,1972-04-23,CIB,Primary,100764,,0.0,41,,,,NORM
1,Cairo Main,2024-06-16,5000,I,CLSD,Closed,0,2026-02-27,Gold Credit Card,0,300,656.47,3924.31,417.51,2026-02-10,1143.54,M,1988-11-14,Freelancer,Primary,100765,2026-01-23,0.0,20,,,,CLSD
5,Tanta,2021-07-23,50000,A,WROF,Write Off,180,2026-02-25,Titanium Credit Card,500,1000,-1469.74,48296.58,10354.42,2026-02-22,1333.54,M,1972-04-27,Microsoft Egypt,Primary,100766,2026-01-29,1945.18,56,VISA-OLD,,,WROF
2,Giza,2022-03-12,200000,A,NORM,Normal,0,2026-02-15,World Elite Card,200,500,52392.41,147185.59,27896.35,2026-02-07,981.89,M,1997-10-25,CIB,Primary,100767,,0.0,48,,,,NORM
9,Ismailia,2018-08-04,30000,A,NORM,Normal,0,2026-02-15,Gold Credit Card,200,1000,-1432.8,28428.43,1207.18,2026-02-10,771.39,F,1960-03-21,Orange Egypt,Primary,100768,,0.0,92,,,,NORM
10,Suez,2019-05-07,15000,A,NORM,Normal,0,2026-02-16,Cashback Card,500,0,13601.86,1345.55,2913.66,2026-02-18,1545.82,M,1980-08-31,Edita Food Industries,Primary,100769,,0.0,83,VISA-OLD,,,NORM
10,Suez,2019-05-07,15000,A,NEW,New,0,2026-02-15,Business Credit Card,500,0,4819.41,9963.58,910.26,2026-02-13,635.87,M,1980-08-31,Edita Food Industries,Primary,100769,,0.0,83,VISA-OLD,,,NEW
10,Suez,2019-05-07,15000,A,NEW,New,0,2026-02-26,Titanium Credit Card,500,0,4647.91,9953.01,4457.2,2026-02-07,1634.87,M,1980-08-31,Edita Food Industries,Primary,100769,,0.0,83,VISA-OLD,,,NEW
6,Assiut,2023-06-01,20000,A,NORM,Normal,0,2026-02-26,Gold Credit Card,200,1000,5436.12,14155.9,5825.61,2026-02-01,736.79,M,1994-08-28,National Bank of Egypt,Primary,100770,,0.0,33,,,,NORM
2,Giza,2018-09-04,20000,A,NORM,Normal,0,2026-02-15,Gold Credit Card,500,0,17476.58,2106.47,4782.48,2026-01-30,1461.21,F,1982-03-09,Vodafone Egypt,Primary,100771,,0.0,91,MC-OLD,VISA-OLD2,,NORM
2,Giza,2018-09-04,20000,A,SUSP,Profit Suspended,120,2026-02-26,Platinum Credit Card,500,0,10806.04,9018.11,2546.49,2026-02-17,1494.02,F,1982-03-09,Vodafone Egypt,Primary,100771,,1060.14,91,MC-OLD,VISA-OLD2,,SUSP
9,Ismailia,2021-07-07,30000,I,CLSC,Closed by Customer,0,2026-02-23,Cashback Card,100,150,19758.1,10033.87,4872.06,2026-02-13,1101.99,F,1998-07-04,Freelancer,Primary,100772,2026-02-06,0.0,56,VISA-OLD,VISA-OLD2,,CLSC
9,Ismailia,2021-07-07,30000,A,60DA,60 Days Delinquent,60,2026-02-14,Classic Credit Card,100,150,12437.03,17314.65,4060.14,2026-02-19,477.52,F,1998-07-04,Freelancer,Primary,100772,,9417.86,56,VISA-OLD,VISA-OLD2,,60DA
9,Ismailia,2022-06-28,20000,I,CLSB,Closed by Bank,0,2026-02-19,Classic Credit Card,0,150,10898.59,8789.93,3300.4,2026-02-07,432.32,F,1969-02-08,National Bank of Egypt,Secondary,100773,2026-01-19,0.0,44,,,,CLSB
1,Cairo Main,2020-02-06,30000,A,NORM,Normal,0,2026-02-26,Cashback Card,500,300,9178.8,20531.86,1596.99,2026-02-13,289.19,F,1980-09-02,Vodafone Egypt,Primary,100774,,0.0,73,MC-OLD,,,NORM
6,Assiut,2020-05-18,15000,A,NORM,Normal,0,2026-02-17,Cashback Card,200,0,-236.0,14663.93,4014.26,2026-02-06,851.57,F,1979-05-10,Microsoft Egypt,Primary,100775,,0.0,70,,,,NORM
7,Luxor,2022-09-27,20000,A,NEW,New,0,2026-02-27,Classic Credit Card,500,1000,1122.78,18472.29,3411.58,2026-02-25,1924.33,F,1992-11-01,Juhayna,Primary,100776,,0.0,41,,,,NEW
2,Giza,2019-04-17,5000,A,NEW,New,0,2026-02-23,Classic Credit Card,0,300,606.8,4273.71,940.67,2026-02-27,490.63,M,1969-11-06,Orange Egypt,Secondary,100777,,0.0,83,VISA-OLD,,,NEW
7,Luxor,2020-06-19,30000,A,NORM,Normal,0,2026-02-17,Business Credit Card,200,300,14539.56,15440.64,4773.32,2026-02-08,1031.2,F,1964-07-17,Self Employed,Primary,100778,,0.0,69,,,,NORM
9,Ismailia,2024-12-23,100000,A,60DA,60 Days Delinquent,60,2026-02-19,World Elite Card,100,300,72207.37,27605.67,5338.08,2026-02-02,1379.09,F,1991-06-03,Juhayna,Primary,100779,,14507.59,14,,,,60DA
9,Ismailia,2024-12-23,100000,A,NORM,Normal,0,2026-02-14,Travel Rewards Card,100,300,52813.41,47048.21,7607.43,2026-02-11,1008.36,F,1991-06-03,Juhayna,Primary,100779,,0.0,14,,,,NORM
9,Ismailia,2024-12-23,100000,A,NORM,Normal,0,2026-02-23,Gold Credit Card,100,300,48645.71,51152.67,8711.48,2026-02-01,736.78,F,1991-06-03,Juhayna,Primary,100779,,0.0,14,,,,NORM
7,Luxor,2018-03-27,15000,A,NORM,Normal,0,2026-02-25,Classic Credit Card,200,500,7486.72,7430.68,2605.54,2026-02-24,165.41,M,1974-12-26,Talaat Moustafa Group,Primary,100780,,0.0,96,,,,NORM
7,Luxor,2018-03-27,15000,A,30DD,30 Days Delinquent,30,2026-02-22,Cashback Card,200,500,6543.26,8288.92,2554.46,2026-02-03,553.81,M,1974-12-26,Talaat Moustafa Group,Primary,100780,,8427.97,96,,,,30DD
7,Luxor,2018-03-27,15000,A,60DA,60 Days Delinquent,60,2026-02-28,Gold Credit Card,200,500,11792.89,3020.35,1423.2,2026-02-08,1930.87,M,1974-12-26,Talaat Moustafa Group,Primary,100780,,6943.3,96,,,,60DA
2,Giza,2018-03-13,200000,A,30DD,30 Days Delinquent,30,2026-02-15,World Elite Card,200,300,83939.22,115819.52,18039.34,2026-02-26,148.33,F,1962-01-10,Juhayna,Primary,100781,,101481.29,97,,VISA-OLD2,,30DD
2,Giza,2018-03-13,200000,A,NORM,Normal,0,2026-02-23,Travel Rewards Card,200,300,43266.31,156582.79,20984.53,2026-02-18,1005.81,F,1962-01-10,Juhayna,Primary,100781,,0.0,97,,VISA-OLD2,,NORM
2,Giza,2018-03-13,200000,A,30DD,30 Days Delinquent,30,2026-02-25,Classic Credit Card,200,300,-5570.97,194263.82,53995.89,2026-02-01,918.85,F,1962-01-10,Juhayna,Primary,100781,,42530.35,97,,VISA-OLD2,,30DD
5,Tanta,2023-06-16,30000,A,NORM,Normal,0,2026-02-23,Gold Credit Card,200,1000,5557.73,24424.95,3424.82,2026-02-03,1403.66,F,1989-10-04,IBM Egypt,Primary,100782,,0.0,32,MC-OLD,,,NORM
3,Alexandria,2020-06-21,15000,A,NORM,Normal,0,2026-02-21,Classic Credit Card,500,300,8637.52,5866.57,886.86,2026-02-23,1153.24,M,1978-05-28,IBM Egypt,Primary,100783,,0.0,69,,,,NORM
2,Giza,2024-02-10,100000,A,NORM,Normal,0,2026-03-01,Platinum Credit Card,500,300,29644.58,69942.03,24197.6,2026-02-14,1074.21,F,1972-04-14,Government,Primary,100784,,0.0,25,MC-OLD,VISA-OLD2,,NORM
6,Assiut,2024-11-13,10000,A,NORM,Normal,0,2026-02-21,Cashback Card,200,300,3197.23,6423.26,798.07,2026-02-21,212.31,M,1997-06-02,Amazon Egypt,Secondary,100785,,0.0,15,VISA-OLD,,,NORM
6,Assiut,2024-11-13,10000,A,SUSP,Profit Suspended,120,2026-02-14,Business Credit Card,200,300,-291.68,9558.4,781.33,2026-02-04,385.9,M,1997-06-02,Amazon Egypt,Secondary,100785,,5219.59,15,VISA-OLD,,,SUSP
8,Zagazig,2019-09-08,150000,A,NORM,Normal,0,2026-02-26,World Elite Card,200,0,77064.47,72878.16,38286.03,2026-02-28,1599.39,F,1990-07-18,Juhayna,Primary,100786,,0.0,78,,VISA-OLD2,,NORM
8,Zagazig,2019-09-08,150000,A,NORM,Normal,0,2026-02-26,Travel Rewards Card,200,0,123173.39,26519.13,9635.76,2026-02-09,311.25,F,1990-07-18,Juhayna,Primary,100786,,0.0,78,,VISA-OLD2,,NORM
2,Giza,2023-06-24,30000,I,CLSB,Closed by Bank,0,2026-02-19,Cashback Card,0,0,16771.17,13106.12,4758.02,2026-02-14,1593.15,F,1962-05-21,Vodafone Egypt,Primary,100787,2026-02-16,0.0,32,,VISA-OLD2,,CLSB
9,Ismailia,2018-12-19,30000,I,CLSC,Closed by Customer,0,2026-02-14,Classic Credit Card,100,0,-556.74,29398.68,7695.82,2026-02-06,599.14,F,1966-12-15,Banque Misr,Secondary,100788,2026-02-27,0.0,87,,,,CLSC
9,Ismailia,2018-12-19,30000,A,NORM,Normal,0,2026-02-16,Cashback Card,100,0,-1323.87,28629.88,2576.63,2026-02-02,1866.04,F,1966-12-15,Banque Misr,Secondary,100788,,0.0,87,,,,NORM
9,Ismailia,2018-12-19,30000,A,30DD,30 Days Delinquent,30,2026-02-19,Gold Credit Card,100,0,9106.97,20742.09,2554.49,2026-01-30,1978.29,F,1966-12-15,Banque Misr,Secondary,100788,,16964.13,87,,,,30DD
9,Ismailia,2018-12-19,30000,A,NORM,Normal,0,2026-02-19,World Elite Card,100,0,2602.86,27335.42,6381.44,2026-02-21,1586.09,F,1966-12-15,Banque Misr,Secondary,100788,,0.0,87,,,,NORM
7,Luxor,2019-02-06,30000,A,NEW,New,0,2026-02-20,Classic Credit Card,200,1000,18916.65,11011.31,35.69,2026-02-21,1673.07,M,1977-11-26,Juhayna,Primary,100789,,0.0,86,,,,NEW
7,Luxor,2019-02-06,30000,A,NORM,Normal,0,2026-02-21,Cashback Card,200,1000,11011.95,18654.85,3464.29,2026-02-21,1826.14,M,1977-11-26,Juhayna,Primary,100789,,0.0,86,,,,NORM
3,Alexandria,2024-03-20,20000,I,CLSC,Closed by Customer,0,2026-02-21,Gold Credit Card,500,1000,14830.2,4706.84,4111.08,2026-02-02,1441.48,M,1978-09-03,Juhayna,Primary,100790,2026-01-30,0.0,23,VISA-OLD,,,CLSC
3,Alexandria,2022-12-16,50000,A,NORM,Normal,0,2026-02-27,Titanium Credit Card,500,500,-2337.0,47267.3,772.07,2026-01-30,1156.18,F,1983-08-15,Government,Secondary,100791,,0.0,39,VISA-OLD,,,NORM
3,Alexandria,2022-12-16,50000,A,90DA,90 Days Delinquent,90,2026-02-27,World Elite Card,500,500,688.68,49216.38,11103.19,2026-02-20,0.91,F,1983-08-15,Government,Secondary,100791,,4437.12,39,VISA-OLD,,,90DA
3,Alexandria,2022-12-16,50000,A,NORM,Normal,0,2026-02-17,Platinum Credit Card,500,500,10280.92,39665.73,1010.63,2026-02-18,1029.19,F,1983-08-15,Government,Secondary,100791,,0.0,39,VISA-OLD,,,NORM
9,Ismailia,2022-09-21,10000,I,CLSC,Closed by Customer,0,2026-02-27,Gold Credit Card,200,150,2543.07,7330.38,2195.8,2026-02-02,1814.7,F,1961-03-08,Banque Misr,Primary,100792,2026-01-27,0.0,41,VISA-OLD,,,CLSC
9,Ismailia,2022-09-21,10000,A,NORM,Normal,0,2026-02-17,Cashback Card,200,150,1013.32,8649.62,1078.97,2026-02-15,1607.24,F,1961-03-08,Banque Misr,Primary,100792,,0.0,41,VISA-OLD,,,NORM
7,Luxor,2018-01-25,100000,A,NORM,Normal,0,2026-02-27,World Elite Card,0,300,25757.13,73772.68,9862.18,2026-02-03,862.19,M,1990-01-21,Government,Secondary,100793,,0.0,98,MC-OLD,,,NORM
6,Assiut,2018-09-07,10000,A,90DA,90 Days Delinquent,90,2026-02-18,Cashback Card,0,150,2354.69,7587.02,2181.08,2026-02-25,1097.61,M,1998-10-08,Cairo University,Primary,100794,,4057.38,91,VISA-OLD,,,90DA
6,Assiut,2018-09-07,10000,A,NEW,New,0,2026-02-20,Travel Rewards Card,0,150,6390.84,3520.32,1777.95,2026-02-03,340.37,M,1998-10-08,Cairo University,Primary,100794,,0.0,91,VISA-OLD,,,NEW
4,Mansoura,2019-09-26,30000,A,WROF,Write Off,180,2026-02-24,Classic Credit Card,100,0,24177.79,5500.65,5246.07,2026-02-19,1215.21,M,1990-04-23,Juhayna,Primary,100795,2026-01-24,2296.27,78,MC-OLD,,,WROF
4,Mansoura,2019-09-26,30000,A,NORM,Normal,0,2026-02-27,Cashback Card,100,0,6141.08,23716.8,1947.59,2026-02-04,1026.46,M,1990-04-23,Juhayna,Primary,100795,,0.0,78,MC-OLD,,,NORM
9,Ismailia,2020-10-09,20000,A,NORM,Normal,0,2026-02-23,Cashback Card,500,500,12768.72,6780.64,3482.93,2026-02-10,569.02,M,1964-05-06,CIB,Secondary,100796,,0.0,65,,,,NORM
8,Zagazig,2020-08-20,150000,A,NORM,Normal,0,2026-02-24,Platinum Credit Card,100,0,35627.97,114369.17,36935.59,2026-02-25,61.06,M,1968-04-03,Talaat Moustafa Group,Primary,100797,,0.0,67,,,,NORM
8,Zagazig,2020-08-20,150000,A,NORM,Normal,0,2026-02-20,World Elite Card,100,0,125179.65,24744.28,31582.84,2026-02-09,871.68,M,1968-04-03,Talaat Moustafa Group,Primary,100797,,0.0,67,,,,NORM
9,Ismailia,2024-02-18,20000,I,CNCD,Cancelled,0,2026-02-18,Business Credit Card,500,300,8783.29,10956.42,3745.45,2026-02-16,1087.52,F,1993-04-08,Self Employed,Primary,100798,,0.0,24,,,,CNCD
7,Luxor,2022-10-07,15000,A,30DD,30 Days Delinquent,30,2026-02-22,Classic Credit Card,0,1000,813.29,14093.4,2979.33,2026-02-25,914.12,F,1996-06-28,Vodafone Egypt,Primary,100799,,7293.96,41,MC-OLD,,,30DD
1,Cairo Main,2019-07-25,100000,A,30DD,30 Days Delinquent,30,2026-02-21,World Elite Card,100,300,89689.49,9834.69,20815.46,2026-02-19,1153.43,F,1975-11-29,Freelancer,Primary,100800,,54831.88,80,,,,30DD
6,Assiut,2024-04-25,50000,A,FRAD,Fraud,0,2026-02-26,Platinum Credit Card,200,500,45749.83,4154.48,8396.2,2026-02-24,50.87,M,1989-06-03,Freelancer,Secondary,100801,,0.0,22,VISA-OLD,,,FRAD
6,Assiut,2024-04-25,50000,A,NORM,Normal,0,2026-02-25,Travel Rewards Card,200,500,5011.13,44730.18,3265.92,2026-01-31,718.61,M,1989-06-03,Freelancer,Secondary,100801,,0.0,22,VISA-OLD,,,NORM
8,Zagazig,2020-01-09,200000,I,CLSB,Closed by Bank,0,2026-02-20,Platinum Credit Card,200,1000,92060.25,107854.34,32588.66,2026-02-21,1868.17,F,1987-03-06,Government,Primary,100802,2026-02-18,0.0,74,,,,CLSB
8,Zagazig,2020-01-09,200000,I,CNCD,Cancelled,0,2026-02-21,Travel Rewards Card,200,1000,132725.87,67200.35,23672.16,2026-02-05,1885.34,F,1987-03-06,Government,Primary,100802,,0.0,74,,,,CNCD
4,Mansoura,2019-03-12,100000,A,NORM,Normal,0,2026-02-24,Business Credit Card,0,150,-1424.32,98454.33,300.83,2026-02-04,278.88,F,1964-04-30,Self Employed,Primary,100803,,0.0,84,VISA-OLD,,,NORM
1,Cairo Main,2020-10-22,10000,A,NORM,Normal,0,2026-02-24,Classic Credit Card,0,150,7767.85,1853.36,725.22,2026-02-20,847.82,F,1987-06-13,Orange Egypt,Primary,100804,,0.0,65,VISA-OLD,,,NORM
1,Cairo Main,2020-10-22,10000,A,SUSP,Profit Suspended,120,2026-02-25,Cashback Card,0,150,7542.2,2220.76,1857.24,2026-02-04,1463.48,F,1987-06-13,Orange Egypt,Primary,100804,,663.01,65,VISA-OLD,,,SUSP
1,Cairo Main,2020-10-22,10000,A,30DD,30 Days Delinquent,30,2026-02-14,Titanium Credit Card,0,150,5662.05,4007.39,1919.38,2026-02-11,1819.86,F,1987-06-13,Orange Egypt,Primary,100804,,3745.23,65,VISA-OLD,,,30DD
3,Alexandria,2024-06-08,150000,A,NORM,Normal,0,2026-02-14,Platinum Credit Card,100,150,47234.4,102530.72,21905.77,2026-02-27,268.19,F,1988-08-04,El Sewedy Electric,Secondary,100805,,0.0,21,,,,NORM
10,Suez,2019-01-30,20000,A,NORM,Normal,0,2026-02-28,Classic Credit Card,500,1000,11656.06,8254.7,122.78,2026-02-19,1665.12,M,1961-02-01,Orange Egypt,Primary,100806,,0.0,86,MC-OLD,,,NORM
10,Suez,2019-01-30,20000,A,30DD,30 Days Delinquent,30,2026-02-14,Cashback Card,500,1000,16531.86,3282.95,5799.17,2026-02-06,289.28,M,1961-02-01,Orange Egypt,Primary,100806,,1339.99,86,MC-OLD,,,30DD
4,Mansoura,2020-04-29,200000,A,SUSP,Profit Suspended,120,2026-02-18,Business Credit Card,0,500,148908.65,51022.57,17360.38,2026-02-15,129.46,F,1997-05-04,Self Employed,Primary,100807,,33542.86,71,,VISA-OLD2,,SUSP
2,Giza,2023-10-20,30000,A,60DA,60 Days Delinquent,60,2026-02-24,Classic Credit Card,200,0,17992.43,11741.65,4368.56,2026-02-10,1688.01,M,1965-09-14,CIB,Secondary,100808,,12240.96,28,,,,60DA
