PRODUCT_NAME,RIMNO,POST DATE,TRXN DATE,CCY,ORIG AMOUNT,EMBEDDED _FEE,BILLING AMT,MCC,MERCHNAME,MERCH ID,SOURCES,SETTLEMENT AMT,SETTLEMENT CCY,BANKBRANCH,TRXN COUNTRY,REVERSAL FLAG,CUSTOMER_ID
Cashback Card,100748,2026-04-15,2026-04-12,826,313.95,7.38,21963.63,5814,Talabat,M877434,POS,313.95,840,Zagazig,GBR,N,749
Travel Rewards Card,100748,2026-04-25,2026-04-23,818,12584.71,0.0,12584.71,7298,Emirates Airlines,M810267,POS,12584.71,818,Zagazig,EGY,N,749
Cashback Card,100748,2026-04-23,2026-04-21,818,14003.48,0.0,14003.48,5311,Zara Egypt,M478995,POS,14003.48,818,Zagazig,EGY,N,749
Cashback Card,100748,2026-04-15,2026-04-14,818,10375.22,0.0,10375.22,7298,McDonald's,M522895,POS,10375.22,818,Zagazig,EGY,N,749
Classic Credit Card,100749,2026-04-15,2026-04-14,818,3004.15,0.0,3004.15,5812,Zara Egypt,M452332,POS,3004.15,818,Ismailia,EGY,N,750
Classic Credit Card,100749,2026-04-18,2026-04-16,818,4777.94,0.0,4777.94,4111,Spinneys,M391227,POS,4777.94,818,Ismailia,EGY,N,750
Classic Credit Card,100749,2026-04-05,2026-04-04,840,258.19,3.47,13065.88,4900,B.TECH,M776211,ECOM,258.19,840,Ismailia,DEU,N,750
Classic Credit Card,100749,2026-04-10,2026-04-07,826,1134.83,26.49,52947.22,8021,Booking.com,M511436,POS,1134.83,840,Ismailia,SAU,N,750
Classic Credit Card,100749,2026-04-04,2026-04-02,818,6943.97,0.0,6943.97,5311,Amazon.eg,M609882,ECOM,6943.97,818,Ismailia,EGY,N,750
Classic Credit Card,100749,2026-04-05,2026-04-02,818,2567.31,0.0,2567.31,5691,Noon Egypt,M344011,ECOM,2567.31,818,Ismailia,EGY,N,750
Classic Credit Card,100749,2026-04-18,2026-04-18,978,1309.8,35.14,89381.81,5651,Breadfast,M857011,POS,1309.8,840,Ismailia,TUR,N,750
Classic Credit Card,100749,2026-04-11,2026-04-10,840,360.11,10.35,13701.75,5812,Talabat,M708037,ECOM,360.11,840,Ismailia,GBR,N,750
Classic Credit Card,100749,2026-04-05,2026-04-02,978,394.56,7.34,20068.18,4900,KFC Egypt,M213694,ECOM,394.56,840,Ismailia,SAU,N,750
Business Credit Card,100750,2026-04-28,2026-04-28,818,46.84,0.0,46.84,5311,Expedia,M258814,MOTO,46.84,818,Ismailia,EGY,N,751
Business Credit Card,100750,2026-04-06,2026-04-04,818,3376.99,0.0,3376.99,8021,Starbucks Egypt,M351811,POS,3376.99,818,Ismailia,EGY,Y,751
Business Credit Card,100750,2026-04-23,2026-04-23,818,2210.67,0.0,2210.67,4900,Virgin Megastore,M559405,POS,2210.67,818,Ismailia,EGY,N,751
Business Credit Card,100750,2026-04-19,2026-04-16,818,8330.94,0.0,8330.94,8099,Expedia,M810214,POS,8330.94,818,Ismailia,EGY,N,751
Business Credit Card,100750,2026-04-25,2026-04-22,840,816.52,17.3,31263.93,5812,Booking.com,M825977,ATM,816.52,840,Ismailia,DEU,N,751
Business Credit Card,100750,2026-04-06,2026-04-04,818,4022.38,0.0,4022.38,5812,Starbucks Egypt,M892806,MOTO,4022.38,818,Ismailia,EGY,N,751
Business Credit Card,100750,2026-04-22,2026-04-21,818,493.92,0.0,493.92,5651,Total Energies,M163933,ECOM,493.92,818,Ismailia,EGY,N,751
Business Credit Card,100750,2026-04-02,2026-04-02,818,6006.18,0.0,6006.18,4900,Expedia,M597785,POS,6006.18,818,Ismailia,EGY,N,751
Business Credit Card,100750,2026-04-16,2026-04-14,818,4519.98,0.0,4519.98,5732,Amazon.eg,M340800,ECOM,4519.98,818,Ismailia,EGY,N,751
Business Credit Card,100750,2026-04-03,2026-04-01,818,3889.35,0.0,3889.35,5651,Virgin Megastore,M244293,MOTO,3889.35,818,Ismailia,EGY,N,751
Business Credit Card,100750,2026-04-09,2026-04-08,818,14074.06,0.0,14074.06,5812,Zara Egypt,M268964,POS,14074.06,818,Ismailia,EGY,N,751
Business Credit Card,100750,2026-04-19,2026-04-19,818,14228.47,0.0,14228.47,8021,2B,M410238,POS,14228.47,818,Ismailia,EGY,N,751
Business Credit Card,100750,2026-04-08,2026-04-08,818,6812.41,0.0,6812.41,5691,iStyle,M891785,ATM,6812.41,818,Ismailia,EGY,N,751
Business Credit Card,100750,2026-04-30,2026-04-28,818,12013.0,0.0,12013.0,7230,KFC Egypt,M140110,ECOM,12013.0,818,Ismailia,EGY,N,751
Business Credit Card,100750,2026-04-15,2026-04-14,818,7360.33,0.0,7360.33,5411,Virgin Megastore,M694741,POS,7360.33,818,Ismailia,EGY,N,751
Business Credit Card,100750,2026-04-10,2026-04-07,978,1803.22,51.58,80647.9,7011,Costa Coffee,M188164,ECOM,1803.22,840,Ismailia,GBR,N,751
Business Credit Card,100750,2026-04-25,2026-04-22,818,13772.49,0.0,13772.49,4111,KFC Egypt,M949855,POS,13772.49,818,Ismailia,EGY,N,751
Business Credit Card,100750,2026-04-06,2026-04-03,818,5948.41,0.0,5948.41,5732,Breadfast,M941299,MOTO,5948.41,818,Ismailia,EGY,N,751
Business Credit Card,100750,2026-04-12,2026-04-12,826,1060.11,12.79,70022.22,4111,Spinneys,M108454,POS,1060.11,840,Ismailia,FRA,N,751
Business Credit Card,100750,2026-04-02,2026-04-01,818,1942.07,0.0,1942.07,5812,Uber Egypt,M902278,ATM,1942.07,818,Ismailia,EGY,N,751
Business Credit Card,100750,2026-04-21,2026-04-21,818,13557.26,0.0,13557.26,7230,Jumia Egypt,M109061,ATM,13557.26,818,Ismailia,EGY,N,751
Business Credit Card,100750,2026-04-26,2026-04-23,818,12653.9,0.0,12653.9,5944,Starbucks Egypt,M336749,POS,12653.9,818,Ismailia,EGY,N,751
Business Credit Card,100750,2026-04-28,2026-04-25,818,9706.36,0.0,9706.36,5311,Starbucks Egypt,M439667,ECOM,9706.36,818,Ismailia,EGY,N,751
Business Credit Card,100750,2026-04-13,2026-04-12,978,110.58,1.49,5914.17,8021,Instashop,M216473,MOTO,110.58,840,Ismailia,ARE,N,751
Business Credit Card,100750,2026-04-08,2026-04-05,818,5941.1,0.0,5941.1,5814,Carrefour Egypt,M848469,POS,5941.1,818,Ismailia,EGY,N,751
World Elite Card,100751,2026-04-06,2026-04-06,818,13969.58,0.0,13969.58,5732,Talabat,M384146,MOTO,13969.58,818,Giza,EGY,N,752
World Elite Card,100751,2026-04-09,2026-04-07,818,1319.73,0.0,1319.73,5311,Amazon.eg,M717542,POS,1319.73,818,Giza,EGY,N,752
World Elite Card,100751,2026-04-01,2026-04-01,818,6866.38,0.0,6866.38,5814,Expedia,M657694,POS,6866.38,818,Giza,EGY,N,752
World Elite Card,100751,2026-04-26,2026-04-26,818,2782.93,0.0,2782.93,5999,Zara Egypt,M418093,ECOM,2782.93,818,Giza,EGY,N,752
World Elite Card,100751,2026-04-07,2026-04-04,818,7887.13,0.0,7887.13,4111,Starbucks Egypt,M280289,ATM,7887.13,818,Giza,EGY,N,752
World Elite Card,100751,2026-04-25,2026-04-25,818,13760.85,0.0,13760.85,4900,Samsung Egypt,M650229,POS,13760.85,818,Giza,EGY,N,752
World Elite Card,100751,2026-04-09,2026-04-06,818,11121.69,0.0,11121.69,5311,Breadfast,M982876,POS,11121.69,818,Giza,EGY,N,752
World Elite Card,100751,2026-04-27,2026-04-24,818,715.38,0.0,715.38,8011,Shell Egypt,M705636,ECOM,715.38,818,Giza,EGY,N,752
World Elite Card,100751,2026-04-12,2026-04-10,818,7036.41,0.0,7036.41,4111,Starbucks Egypt,M215913,POS,7036.41,818,Giza,EGY,N,752
World Elite Card,100751,2026-04-13,2026-04-10,818,745.95,0.0,745.95,5812,Total Energies,M403861,ECOM,745.95,818,Giza,EGY,N,752
World Elite Card,100751,2026-04-02,2026-04-02,818,3284.26,0.0,3284.26,4111,H&M Egypt,M668932,ECOM,3284.26,818,Giza,EGY,N,752
World Elite Card,100751,2026-04-30,2026-04-27,818,7804.83,0.0,7804.83,5411,Uber Egypt,M631315,ECOM,7804.83,818,Giza,EGY,N,752
World Elite Card,100751,2026-04-13,2026-04-11,818,6165.18,0.0,6165.18,5999,KFC Egypt,M904331,ATM,6165.18,818,Giza,EGY,N,752
World Elite Card,100751,2026-04-03,2026-04-01,818,941.14,0.0,941.14,5812,Zara Egypt,M893376,POS,941.14,818,Giza,EGY,N,752
World Elite Card,100751,2026-04-23,2026-04-20,818,11253.91,0.0,11253.91,5691,Apple Store Online,M192787,ECOM,11253.91,818,Giza,EGY,N,752
World Elite Card,100751,2026-04-28,2026-04-27,818,5596.66,0.0,5596.66,5945,iStyle,M532407,MOTO,5596.66,818,Giza,EGY,N,752
World Elite Card,100751,2026-04-20,2026-04-17,818,10606.29,0.0,10606.29,5541,KFC Egypt,M685501,POS,10606.29,818,Giza,EGY,N,752
World Elite Card,100751,2026-04-27,2026-04-26,818,14607.15,0.0,14607.15,8099,Emirates Airlines,M952822,POS,14607.15,818,Giza,EGY,N,752
World Elite Card,100751,2026-04-29,2026-04-28,818,5889.39,0.0,5889.39,5541,Booking.com,M931544,POS,5889.39,818,Giza,EGY,N,752
World Elite Card,100751,2026-04-22,2026-04-22,818,13666.83,0.0,13666.83,8021,2B,M853132,POS,13666.83,818,Giza,EGY,N,752
World Elite Card,100751,2026-04-12,2026-04-12,818,2312.91,0.0,2312.91,7230,Vodafone Cash,M100184,ECOM,2312.91,818,Giza,EGY,N,752
World Elite Card,100751,2026-04-30,2026-04-28,818,4325.0,0.0,4325.0,5945,Talabat,M709907,POS,4325.0,818,Giza,EGY,N,752
Gold Credit Card,100752,2026-04-06,2026-04-06,818,4219.77,0.0,4219.77,5812,Carrefour Egypt,M683137,POS,4219.77,818,Zagazig,EGY,N,753
Classic Credit Card,100753,2026-04-21,2026-04-20,818,11752.21,0.0,11752.21,8099,Starbucks Egypt,M400527,POS,11752.21,818,Luxor,EGY,N,754
Classic Credit Card,100753,2026-04-10,2026-04-09,818,13957.76,0.0,13957.76,5814,Talabat,M948211,ECOM,13957.76,818,Luxor,EGY,N,754
Classic Credit Card,100753,2026-04-18,2026-04-18,818,3785.39,0.0,3785.39,5732,Breadfast,M410643,POS,3785.39,818,Luxor,EGY,N,754
Classic Credit Card,100753,2026-05-01,2026-04-29,818,171.44,0.0,171.44,7011,Apple Store Online,M585242,POS,171.44,818,Luxor,EGY,N,754
Classic Credit Card,100753,2026-04-15,2026-04-14,818,12003.17,0.0,12003.17,5814,Noon Egypt,M123496,MOTO,12003.17,818,Luxor,EGY,N,754
Classic Credit Card,100753,2026-04-29,2026-04-28,818,5048.41,0.0,5048.41,5999,iStyle,M788959,POS,5048.41,818,Luxor,EGY,N,754
Classic Credit Card,100753,2026-04-07,2026-04-05,818,14079.03,0.0,14079.03,5732,Spinneys,M426236,ATM,14079.03,818,Luxor,EGY,N,754
Classic Credit Card,100753,2026-04-20,2026-04-18,818,7889.64,0.0,7889.64,5411,Spinneys,M222601,POS,7889.64,818,Luxor,EGY,N,754
Classic Credit Card,100753,2026-04-14,2026-04-12,818,11146.89,0.0,11146.89,8021,2B,M542020,POS,11146.89,818,Luxor,EGY,N,754
Classic Credit Card,100753,2026-05-01,2026-04-29,818,12269.95,0.0,12269.95,5945,Seoudi Market,M909671,POS,12269.95,818,Luxor,EGY,N,754
Classic Credit Card,100753,2026-04-14,2026-04-14,818,457.23,0.0,457.23,5732,Uber Egypt,M235130,POS,457.23,818,Luxor,EGY,N,754
Titanium Credit Card,100754,2026-04-10,2026-04-07,826,1374.64,37.71,72482.25,5999,ElMenus,M305913,ECOM,1374.64,840,Tanta,USA,N,755
Titanium Credit Card,100754,2026-04-14,2026-04-12,818,2028.44,0.0,2028.44,5691,KFC Egypt,M973350,MOTO,2028.44,818,Tanta,EGY,N,755
Titanium Credit Card,100754,2026-04-26,2026-04-24,818,969.45,0.0,969.45,5912,Shell Egypt,M379418,POS,969.45,818,Tanta,EGY,N,755
Platinum Credit Card,100755,2026-04-08,2026-04-05,818,11778.28,0.0,11778.28,5945,Seoudi Market,M305603,ECOM,11778.28,818,Alexandria,EGY,N,756
Platinum Credit Card,100755,2026-04-23,2026-04-22,818,4847.5,0.0,4847.5,5411,Jumia Egypt,M850497,POS,4847.5,818,Alexandria,EGY,N,756
Platinum Credit Card,100755,2026-04-05,2026-04-05,818,13469.92,0.0,13469.92,8021,KFC Egypt,M408076,ECOM,13469.92,818,Alexandria,EGY,N,756
Platinum Credit Card,100755,2026-04-16,2026-04-13,818,10746.98,0.0,10746.98,8099,Breadfast,M120159,POS,10746.98,818,Alexandria,EGY,N,756
Platinum Credit Card,100755,2026-04-16,2026-04-15,818,8604.44,0.0,8604.44,5541,2B,M635899,POS,8604.44,818,Alexandria,EGY,N,756
Platinum Credit Card,100755,2026-04-21,2026-04-19,818,13644.08,0.0,13644.08,7230,iStyle,M985300,POS,13644.08,818,Alexandria,EGY,N,756
Platinum Credit Card,100755,2026-04-14,2026-04-11,818,4904.91,0.0,4904.91,7011,Costa Coffee,M435348,ATM,4904.91,818,Alexandria,EGY,N,756
Platinum Credit Card,100755,2026-04-13,2026-04-10,826,273.28,5.08,15791.12,8011,H&M Egypt,M900252,ECOM,273.28,840,Alexandria,SAU,N,756
Platinum Credit Card,100755,2026-04-04,2026-04-04,818,8619.17,0.0,8619.17,8011,Virgin Megastore,M519386,MOTO,8619.17,818,Alexandria,EGY,N,756
Platinum Credit Card,100755,2026-04-16,2026-04-13,818,339.97,0.0,339.97,5912,Expedia,M509968,POS,339.97,818,Alexandria,EGY,N,756
Platinum Credit Card,100755,2026-04-20,2026-04-19,840,1370.1,17.25,71987.82,5311,Zara Egypt,M595163,MOTO,1370.1,840,Alexandria,GBR,N,756
Platinum Credit Card,100755,2026-04-14,2026-04-11,826,902.36,17.39,36805.26,5651,Emirates Airlines,M807719,ECOM,902.36,840,Alexandria,DEU,N,756
Platinum Credit Card,100755,2026-04-20,2026-04-17,978,1369.4,20.7,64517.72,8011,Shell Egypt,M622230,POS,1369.4,840,Alexandria,FRA,N,756
Platinum Credit Card,100755,2026-04-10,2026-04-08,818,8348.74,0.0,8348.74,5651,Carrefour Egypt,M291215,ECOM,8348.74,818,Alexandria,EGY,N,756
Platinum Credit Card,100755,2026-04-16,2026-04-13,818,6007.33,0.0,6007.33,8021,Talabat,M249985,ECOM,6007.33,818,Alexandria,EGY,N,756
Platinum Credit Card,100755,2026-04-07,2026-04-04,818,645.93,0.0,645.93,5311,Carrefour Egypt,M894938,ECOM,645.93,818,Alexandria,EGY,N,756
Platinum Credit Card,100755,2026-04-13,2026-04-11,818,4427.95,0.0,4427.95,5541,Shell Egypt,M234858,ECOM,4427.95,818,Alexandria,EGY,N,756
Classic Credit Card,100757,2026-04-10,2026-04-10,818,6683.02,0.0,6683.02,8099,Booking.com,M522878,POS,6683.02,818,Luxor,EGY,Y,758
Titanium Credit Card,100757,2026-04-02,2026-04-01,818,14476.71,0.0,14476.71,5812,Uber Egypt,M326489,POS,14476.71,818,Luxor,EGY,N,758
Classic Credit Card,100757,2026-04-20,2026-04-17,818,92.37,0.0,92.37,5945,Noon Egypt,M575987,POS,92.37,818,Luxor,EGY,N,758
Classic Credit Card,100757,2026-04-19,2026-04-17,818,4244.72,0.0,4244.72,5812,Booking.com,M601028,POS,4244.72,818,Luxor,EGY,N,758
Titanium Credit Card,100757,2026-04-16,2026-04-13,818,4206.13,0.0,4206.13,5691,2B,M902103,MOTO,4206.13,818,Luxor,EGY,N,758
Cashback Card,100757,2026-04-16,2026-04-14,818,13131.96,0.0,13131.96,5691,B.TECH,M727559,POS,13131.96,818,Luxor,EGY,N,758
Classic Credit Card,100757,2026-04-27,2026-04-24,818,3546.42,0.0,3546.42,8099,Booking.com,M759741,POS,3546.42,818,Luxor,EGY,N,758
Classic Credit Card,100757,2026-04-02,2026-04-02,818,1423.3,0.0,1423.3,5814,Noon Egypt,M239989,POS,1423.3,818,Luxor,EGY,N,758
Classic Credit Card,100757,2026-04-06,2026-04-05,840,1020.39,26.3,51775.73,7230,Samsung Egypt,M944687,POS,1020.39,840,Luxor,TUR,N,758
Classic Credit Card,100757,2026-04-15,2026-04-13,826,1604.16,42.22,111336.72,4900,Talabat,M520857,POS,1604.16,840,Luxor,USA,N,758
Titanium Credit Card,100757,2026-04-24,2026-04-21,818,10873.21,0.0,10873.21,5814,iStyle,M129906,ATM,10873.21,818,Luxor,EGY,N,758
Titanium Credit Card,100757,2026-04-27,2026-04-26,818,9619.71,0.0,9619.71,7230,Apple Store Online,M727898,POS,9619.71,818,Luxor,EGY,N,758
Cashback Card,100757,2026-04-19,2026-04-16,818,3870.64,0.0,3870.64,5732,Breadfast,M312809,POS,3870.64,818,Luxor,EGY,Y,758
Titanium Credit Card,100757,2026-05-02,2026-04-29,840,86.13,2.08,3578.26,5311,2B,M688124,POS,86.13,840,Luxor,GBR,N,758
Titanium Credit Card,100757,2026-04-22,2026-04-21,818,1628.39,0.0,1628.39,5999,B.TECH,M812873,POS,1628.39,818,Luxor,EGY,N,758
Cashback Card,100757,2026-04-29,2026-04-28,818,10960.25,0.0,10960.25,5945,Booking.com,M950295,POS,10960.25,818,Luxor,EGY,N,758
Classic Credit Card,100757,2026-04-07,2026-04-05,818,2834.19,0.0,2834.19,5732,Instashop,M304815,ECOM,2834.19,818,Luxor,EGY,N,758
Titanium Credit Card,100757,2026-04-16,2026-04-14,818,2105.69,0.0,2105.69,8011,Costa Coffee,M295064,POS,2105.69,818,Luxor,EGY,N,758
Classic Credit Card,100757,2026-04-30,2026-04-29,818,12088.94,0.0,12088.94,5691,Noon Egypt,M278863,POS,12088.94,818,Luxor,EGY,N,758
Classic Credit Card,100757,2026-04-18,2026-04-15,818,2816.1,0.0,2816.1,5944,Amazon.eg,M916102,ECOM,2816.1,818,Luxor,EGY,N,758
Cashback Card,100757,2026-04-30,2026-04-28,818,13774.07,0.0,13774.07,4111,McDonald's,M101338,POS,13774.07,818,Luxor,EGY,N,758
Business Credit Card,100758,2026-04-25,2026-04-25,818,7709.91,0.0,7709.91,8099,Carrefour Egypt,M973485,POS,7709.91,818,Suez,EGY,N,759
Business Credit Card,100758,2026-04-29,2026-04-27,818,1938.68,0.0,1938.68,5691,Samsung Egypt,M779823,ECOM,1938.68,818,Suez,EGY,N,759
Business Credit Card,100758,2026-04-15,2026-04-13,818,12538.53,0.0,12538.53,5651,Breadfast,M264838,POS,12538.53,818,Suez,EGY,N,759
Business Credit Card,100758,2026-04-24,2026-04-22,818,5163.19,0.0,5163.19,8099,iStyle,M176753,POS,5163.19,818,Suez,EGY,N,759
Business Credit Card,100758,2026-04-19,2026-04-18,840,734.59,15.37,33999.0,5411,Apple Store Online,M218705,ATM,734.59,840,Suez,FRA,N,759
Business Credit Card,100758,2026-04-13,2026-04-12,840,1661.88,38.44,69177.81,7298,Breadfast,M561841,ECOM,1661.88,840,Suez,DEU,Y,759
Business Credit Card,100758,2026-04-03,2026-04-01,818,9657.9,0.0,9657.9,5945,Expedia,M267759,ECOM,9657.9,818,Suez,EGY,N,759
Business Credit Card,100758,2026-04-01,2026-04-01,818,694.95,0.0,694.95,5411,Virgin Megastore,M785296,POS,694.95,818,Suez,EGY,N,759
Business Credit Card,100758,2026-04-22,2026-04-20,818,7146.83,0.0,7146.83,5651,Instashop,M651858,POS,7146.83,818,Suez,EGY,Y,759
Business Credit Card,100758,2026-04-14,2026-04-11,978,440.65,5.62,25871.02,5812,Instashop,M397620,ECOM,440.65,840,Suez,ARE,Y,759
Business Credit Card,100758,2026-04-07,2026-04-05,978,1406.08,18.23,95945.2,5814,Noon Egypt,M974097,POS,1406.08,840,Suez,ARE,N,759
Business Credit Card,100758,2026-04-27,2026-04-27,818,4787.67,0.0,4787.67,5541,Zara Egypt,M515184,POS,4787.67,818,Suez,EGY,N,759
Business Credit Card,100758,2026-04-15,2026-04-15,818,10603.65,0.0,10603.65,5999,Samsung Egypt,M487009,POS,10603.65,818,Suez,EGY,N,759
Business Credit Card,100758,2026-04-12,2026-04-10,818,4919.76,0.0,4919.76,5945,Apple Store Online,M826456,ECOM,4919.76,818,Suez,EGY,N,759
Business Credit Card,100758,2026-04-27,2026-04-25,826,1560.87,24.6,107696.97,5912,H&M Egypt,M469709,POS,1560.87,840,Suez,GBR,N,759
Business Credit Card,100758,2026-04-23,2026-04-22,818,14907.58,0.0,14907.58,5541,B.TECH,M129340,ECOM,14907.58,818,Suez,EGY,N,759
Business Credit Card,100758,2026-04-04,2026-04-03,818,8657.22,0.0,8657.22,5812,Costa Coffee,M392866,POS,8657.22,818,Suez,EGY,N,759
Business Credit Card,100758,2026-04-27,2026-04-25,818,8489.13,0.0,8489.13,5541,Breadfast,M764484,POS,8489.13,818,Suez,EGY,N,759
Business Credit Card,100758,2026-04-16,2026-04-15,818,12676.82,0.0,12676.82,7298,Starbucks Egypt,M838477,ECOM,12676.82,818,Suez,EGY,N,759
Business Credit Card,100758,2026-04-21,2026-04-20,826,1713.74,30.78,61520.98,7298,McDonald's,M236369,POS,1713.74,840,Suez,USA,N,759
Classic Credit Card,100759,2026-04-26,2026-04-23,818,260.23,0.0,260.23,5812,Shell Egypt,M763858,POS,260.23,818,Alexandria,EGY,N,760
World Elite Card,100759,2026-04-19,2026-04-18,826,301.18,5.09,18120.16,8021,Emirates Airlines,M966752,ECOM,301.18,840,Alexandria,ARE,N,760
World Elite Card,100759,2026-04-03,2026-04-03,818,8127.18,0.0,8127.18,5912,Vodafone Cash,M313529,ECOM,8127.18,818,Alexandria,EGY,N,760
World Elite Card,100759,2026-04-18,2026-04-18,818,913.45,0.0,913.45,5411,Spinneys,M990445,POS,913.45,818,Alexandria,EGY,N,760
Classic Credit Card,100759,2026-04-06,2026-04-03,818,6152.84,0.0,6152.84,7230,McDonald's,M606472,ECOM,6152.84,818,Alexandria,EGY,N,760
Classic Credit Card,100759,2026-04-29,2026-04-28,818,11023.31,0.0,11023.31,7298,Spinneys,M850684,ECOM,11023.31,818,Alexandria,EGY,N,760
Classic Credit Card,100759,2026-04-11,2026-04-11,818,8119.73,0.0,8119.73,4111,Emirates Airlines,M952252,POS,8119.73,818,Alexandria,EGY,N,760
Cashback Card,100759,2026-04-16,2026-04-16,818,2798.86,0.0,2798.86,8099,Costa Coffee,M921690,POS,2798.86,818,Alexandria,EGY,N,760
Cashback Card,100759,2026-05-01,2026-04-28,818,5222.54,0.0,5222.54,7011,Breadfast,M823888,ECOM,5222.54,818,Alexandria,EGY,N,760
Classic Credit Card,100759,2026-04-04,2026-04-01,978,907.94,13.82,59071.9,7230,Costa Coffee,M400114,POS,907.94,840,Alexandria,DEU,N,760
World Elite Card,100759,2026-04-06,2026-04-04,818,6849.6,0.0,6849.6,4900,Noon Egypt,M641992,ECOM,6849.6,818,Alexandria,EGY,N,760
World Elite Card,100759,2026-04-03,2026-04-01,818,14448.32,0.0,14448.32,5945,KFC Egypt,M901290,POS,14448.32,818,Alexandria,EGY,N,760
Cashback Card,100759,2026-04-26,2026-04-25,826,862.23,16.13,34798.64,5945,Shell Egypt,M355826,POS,862.23,840,Alexandria,ARE,N,760
Classic Credit Card,100759,2026-04-27,2026-04-27,818,7350.23,0.0,7350.23,5945,Costa Coffee,M895269,POS,7350.23,818,Alexandria,EGY,N,760
Cashback Card,100759,2026-04-21,2026-04-19,818,14062.5,0.0,14062.5,5812,Spinneys,M988205,POS,14062.5,818,Alexandria,EGY,N,760
Cashback Card,100759,2026-05-02,2026-04-29,818,4779.05,0.0,4779.05,5945,Zara Egypt,M150575,ECOM,4779.05,818,Alexandria,EGY,N,760
Classic Credit Card,100759,2026-04-20,2026-04-17,818,6774.26,0.0,6774.26,5812,Carrefour Egypt,M127617,POS,6774.26,818,Alexandria,EGY,N,760
Cashback Card,100759,2026-04-08,2026-04-05,818,10902.93,0.0,10902.93,8011,iStyle,M925441,POS,10902.93,818,Alexandria,EGY,N,760
World Elite Card,100759,2026-04-21,2026-04-18,978,706.88,15.21,35228.91,5812,Costa Coffee,M359967,ECOM,706.88,840,Alexandria,TUR,N,760
Classic Credit Card,100759,2026-04-30,2026-04-27,818,9925.63,0.0,9925.63,5411,2B,M177537,POS,9925.63,818,Alexandria,EGY,N,760
World Elite Card,100759,2026-04-26,2026-04-23,818,9734.13,0.0,9734.13,5732,ElMenus,M358885,MOTO,9734.13,818,Alexandria,EGY,Y,760
Cashback Card,100759,2026-04-29,2026-04-28,818,5092.6,0.0,5092.6,5541,Zara Egypt,M210294,ECOM,5092.6,818,Alexandria,EGY,N,760
Classic Credit Card,100759,2026-04-24,2026-04-24,818,95.17,0.0,95.17,5912,B.TECH,M665605,MOTO,95.17,818,Alexandria,EGY,N,760
Cashback Card,100759,2026-04-27,2026-04-27,818,5335.46,0.0,5335.46,5541,Expedia,M504957,POS,5335.46,818,Alexandria,EGY,N,760
Classic Credit Card,100759,2026-04-06,2026-04-04,818,11876.85,0.0,11876.85,8011,Zara Egypt,M354729,POS,11876.85,818,Alexandria,EGY,N,760
Gold Credit Card,100760,2026-04-12,2026-04-09,818,12224.62,0.0,12224.62,7011,H&M Egypt,M516296,POS,12224.62,818,Alexandria,EGY,N,761
Gold Credit Card,100760,2026-04-24,2026-04-23,818,3224.35,0.0,3224.35,5411,Spinneys,M816027,POS,3224.35,818,Alexandria,EGY,N,761
Gold Credit Card,100760,2026-04-18,2026-04-17,818,11345.4,0.0,11345.4,4900,Uber Egypt,M911692,ECOM,11345.4,818,Alexandria,EGY,N,761
Gold Credit Card,100760,2026-04-13,2026-04-13,818,13641.82,0.0,13641.82,8099,Noon Egypt,M371935,MOTO,13641.82,818,Alexandria,EGY,N,761
Gold Credit Card,100760,2026-04-29,2026-04-26,818,9501.46,0.0,9501.46,7298,iStyle,M923186,POS,9501.46,818,Alexandria,EGY,N,761
Gold Credit Card,100760,2026-04-02,2026-04-02,818,14961.86,0.0,14961.86,5691,Vodafone Cash,M837956,ECOM,14961.86,818,Alexandria,EGY,N,761
Gold Credit Card,100760,2026-04-17,2026-04-14,840,576.06,8.09,25453.34,5541,Talabat,M888725,ECOM,576.06,840,Alexandria,SAU,N,761
Gold Credit Card,100760,2026-04-24,2026-04-21,978,671.03,17.66,34117.2,7230,H&M Egypt,M808706,MOTO,671.03,840,Alexandria,GBR,N,761
Gold Credit Card,100760,2026-04-21,2026-04-18,818,2891.95,0.0,2891.95,8099,Jumia Egypt,M646393,ECOM,2891.95,818,Alexandria,EGY,N,761
Gold Credit Card,100760,2026-04-22,2026-04-22,826,1871.97,53.03,82798.79,5732,Seoudi Market,M888912,ATM,1871.97,840,Alexandria,SAU,N,761
Gold Credit Card,100761,2026-04-09,2026-04-08,818,11543.89,0.0,11543.89,4900,Total Energies,M589117,POS,11543.89,818,Suez,EGY,N,762
Gold Credit Card,100761,2026-04-15,2026-04-14,818,5232.51,0.0,5232.51,5691,Starbucks Egypt,M607025,POS,5232.51,818,Suez,EGY,N,762
Gold Credit Card,100761,2026-04-25,2026-04-24,818,11741.23,0.0,11741.23,5541,2B,M967369,ECOM,11741.23,818,Suez,EGY,N,762
Gold Credit Card,100761,2026-04-20,2026-04-18,818,1774.19,0.0,1774.19,5814,Apple Store Online,M189805,POS,1774.19,818,Suez,EGY,N,762
Gold Credit Card,100761,2026-04-27,2026-04-24,818,7372.71,0.0,7372.71,5814,Seoudi Market,M375227,MOTO,7372.71,818,Suez,EGY,N,762
Gold Credit Card,100761,2026-04-06,2026-04-04,818,5748.6,0.0,5748.6,5732,Total Energies,M889208,ECOM,5748.6,818,Suez,EGY,N,762
